President,mmddyy,DayInTerm,YRinTerm,DecYR,Democrat,Approve,Disapprove,No.Opinion,GDPpercap (chained 2005),% GDP Change,Disposable personal income percap (2005 chained),% RDI Change,Casualties,cas+5
Obama,9/1/2010,590,1.6164384,2010.6658,1,46,48,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/31/2010,589,1.6136986,2010.663,1,44,47,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/30/2010,588,1.6109589,2010.6603,1,46,50,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/30/2010,588,1.6109589,2010.6603,1,46,52,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/27/2010,585,1.6027397,2010.6521,1,46,49,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/27/2010,585,1.6027397,2010.6521,1,43,53,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/26/2010,584,1.6,2010.6493,1,45,49,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/25/2010,583,1.5972603,2010.6466,1,47,44,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/25/2010,583,1.5972603,2010.6466,1,47,45,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/20/2010,578,1.5835616,2010.6329,1,48,44,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/17/2010,575,1.5753425,2010.6247,1,43,51,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/16/2010,574,1.5726027,2010.6219,1,46,45,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/11/2010,569,1.5589041,2010.6082,1,45,49,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/10/2010,568,1.5561644,2010.6055,1,43,49,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/6/2010,564,1.5452055,2010.5945,1,47,51,2,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/5/2010,563,1.5424658,2010.5918,1,47,48,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,8/5/2010,563,1.5424658,2010.5918,1,46,48,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/27/2010,554,1.5178082,2010.5671,1,42,53,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/26/2010,553,1.5150685,2010.5644,1,45,52,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/21/2010,548,1.5013699,2010.5507,1,47,41,12,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/17/2010,544,1.490411,2010.5397,1,47,45,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/13/2010,540,1.4794521,2010.5288,1,44,48,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/13/2010,540,1.4794521,2010.5288,1,43,48,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/12/2010,539,1.4767123,2010.526,1,49,45,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/9/2010,536,1.4684932,2010.5178,1,52,44,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/9/2010,536,1.4684932,2010.5178,1,44,44,12,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/8/2010,535,1.4657534,2010.5151,1,45,48,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/7/2010,534,1.4630137,2010.5123,1,50,47,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,7/6/2010,533,1.460274,2010.5096,1,46,48,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/29/2010,526,1.4410959,2010.4904,1,47,45,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/19/2010,516,1.4136986,2010.463,1,46,50,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/17/2010,514,1.4082192,2010.4575,1,44,45,11,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/17/2010,514,1.4082192,2010.4575,1,45,48,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/17/2010,514,1.4082192,2010.4575,1,41,51,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/17/2010,514,1.4082192,2010.4575,1,50,48,2,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/16/2010,513,1.4054795,2010.4548,1,48,43,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/16/2010,513,1.4054795,2010.4548,1,47,43,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/16/2010,513,1.4054795,2010.4548,1,49,47,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/11/2010,508,1.3917808,2010.4411,1,50,45,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/8/2010,505,1.3835616,2010.4329,1,46,45,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,6/3/2010,500,1.369863,2010.4192,1,52,45,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/29/2010,495,1.3561644,2010.4055,1,50,44,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/24/2010,490,1.3424658,2010.3918,1,48,48,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/21/2010,487,1.3342466,2010.3836,1,51,46,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/20/2010,486,1.3315068,2010.3808,1,47,43,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/19/2010,485,1.3287671,2010.3781,1,48,43,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/19/2010,485,1.3287671,2010.3781,1,51,45,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/18/2010,484,1.3260274,2010.3753,1,45,46,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/15/2010,481,1.3178082,2010.3671,1,47,47,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/6/2010,472,1.2931507,2010.3425,1,50,44,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/6/2010,472,1.2931507,2010.3425,1,47,42,11,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/4/2010,470,1.2876712,2010.337,1,48,43,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,5/3/2010,469,1.2849315,2010.3342,1,46,47,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/28/2010,464,1.2712329,2010.3205,1,51,39,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/22/2010,458,1.2547945,2010.3041,1,48,46,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/22/2010,458,1.2547945,2010.3041,1,54,44,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/21/2010,457,1.2520548,2010.3014,1,47,42,11,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/20/2010,456,1.2493151,2010.2986,1,46,46,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/17/2010,453,1.2410959,2010.2904,1,47,49,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/17/2010,453,1.2410959,2010.2904,1,48,46,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/14/2010,450,1.2328767,2010.2822,1,44,46,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/13/2010,449,1.230137,2010.2795,1,46,47,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/9/2010,445,1.2191781,2010.2685,1,51,47,2,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/8/2010,444,1.2164384,2010.2658,1,47,47,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/8/2010,444,1.2164384,2010.2658,1,48,43,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/6/2010,442,1.2109589,2010.2603,1,43,48,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/5/2010,441,1.2082192,2010.2575,1,50,47,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,4/5/2010,441,1.2082192,2010.2575,1,50,40,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/29/2010,434,1.1890411,2010.2384,1,44,41,15,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/26/2010,431,1.1808219,2010.2301,1,47,50,2,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/25/2010,430,1.1780822,2010.2274,1,46,43,11,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/23/2010,428,1.1726027,2010.2219,1,53,43,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/23/2010,428,1.1726027,2010.2219,1,48,47,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/22/2010,427,1.169863,2010.2192,1,51,42,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/19/2010,424,1.1616438,2010.211,1,46,51,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/18/2010,423,1.1589041,2010.2082,1,49,41,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/16/2010,421,1.1534247,2010.2027,1,45,46,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/16/2010,421,1.1534247,2010.2027,1,46,48,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/15/2010,420,1.1506849,2010.2,1,47,47,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/11/2010,416,1.139726,2010.189,1,48,47,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/10/2010,415,1.1369863,2010.1863,1,46,43,12,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,3/4/2010,409,1.1205479,2010.1699,1,46,49,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/23/2010,400,1.0958904,2010.1452,1,47,45,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/22/2010,399,1.0931507,2010.1425,1,49,44,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/20/2010,397,1.0876712,2010.137,1,49,47,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/17/2010,394,1.0794521,2010.1288,1,43,45,2,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/12/2010,389,1.0657534,2010.1151,1,49,50,1,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/5/2010,382,1.0465753,2010.0959,1,46,45,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/4/2010,381,1.0438356,2010.0932,1,51,45,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/3/2010,380,1.0410959,2010.0904,1,49,39,12,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/2/2010,379,1.0383562,2010.0877,1,45,46,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/2/2010,379,1.0383562,2010.0877,1,46,47,7,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/1/2010,378,1.0356164,2010.0849,1,48,48,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,2/1/2010,378,1.0356164,2010.0849,1,44,47,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/25/2010,371,1.0164384,2010.0658,1,46,48,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/23/2010,369,1.0109589,2010.0603,1,50,44,6,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/22/2010,368,1.0082192,2010.0575,1,49,50,,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/20/2010,366,1.0027397,2010.0521,1,48,48,3,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/8/2010,354,0.96986301,2010.0192,1,50,45,5,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/14/2010,360,0.98630137,2010.0356,1,50,40,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/14/2010,360,0.98630137,2010.0356,1,49,38,13,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/12/2010,358,0.98082192,2010.0301,1,50,42,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/10/2010,356,0.97534247,2010.0247,1,48,43,9,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/8/2010,354,0.96986301,2010.0192,1,51,48,1,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/7/2010,353,0.96712329,2010.0164,1,50,45,4,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/6/2010,352,0.96438356,2010.0137,1,46,41,13,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/6/2010,352,0.96438356,2010.0137,1,49,42,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/5/2010,351,0.96164384,2010.011,1,45,45,10,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,1/3/2010,349,0.95616438,2010.0055,1,47,45,8,42390.89603,2.5939706,32481,0.9792949,456,461
Obama,12/17/2009,332,0.90958904,2009.9589,1,47,48,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/16/2009,331,0.90684932,2009.9562,1,54,44,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/11/2009,326,0.89315068,2009.9425,1,47,46,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/11/2009,326,0.89315068,2009.9425,1,49,46,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/10/2009,325,0.89041096,2009.9397,1,49,46,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/9/2009,324,0.88767123,2009.937,1,49,40,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/8/2009,323,0.88493151,2009.9342,1,50,44,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/6/2009,321,0.87945205,2009.9288,1,50,45,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/4/2009,319,0.8739726,2009.9233,1,50,39,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/2/2009,317,0.86849315,2009.9178,1,46,44,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/2/2009,317,0.86849315,2009.9178,1,48,50,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,12/1/2009,316,0.86575342,2009.9151,1,46,44,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/30/2009,315,0.8630137,2009.9123,1,53,33,14,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/20/2009,305,0.83561644,2009.8849,1,50,44,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/17/2009,302,0.82739726,2009.8767,1,51,44,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/17/2009,302,0.82739726,2009.8767,1,46,46,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/13/2009,298,0.81643836,2009.8658,1,53,36,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/13/2009,298,0.81643836,2009.8658,1,55,42,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/12/2009,297,0.81369863,2009.863,1,50,44,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/12/2009,297,0.81369863,2009.863,1,55,42,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/9/2009,294,0.80547945,2009.8548,1,48,42,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,11/5/2009,290,0.79452055,2009.8438,1,50,44,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/30/2009,284,0.77808219,2009.8274,1,54,45,1,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/28/2009,282,0.77260274,2009.8219,1,51,36,13,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/27/2009,281,0.76986301,2009.8192,1,50,41,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/22/2009,276,0.75616438,2009.8055,1,51,42,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/17/2009,271,0.74246575,2009.7918,1,57,41,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/16/2009,270,0.73972603,2009.789,1,50,46,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/16/2009,270,0.73972603,2009.789,1,55,43,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/15/2009,269,0.7369863,2009.7863,1,56,40,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/13/2009,267,0.73150685,2009.7808,1,49,45,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/10/2009,264,0.72328767,2009.7726,1,51,43,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/5/2009,259,0.70958904,2009.7589,1,56,34,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,10/1/2009,255,0.69863014,2009.7479,1,50,44,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/30/2009,254,0.69589041,2009.7452,1,52,36,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/29/2009,253,0.69315068,2009.7425,1,50,42,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/24/2010,613,1.6794521,2010.7288,1,52,40,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/19/2009,243,0.66575342,2009.7151,1,56,33,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/18/2009,242,0.6630137,2009.7123,1,50,45,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/17/2009,241,0.66027397,2009.7096,1,51,41,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/15/2009,239,0.65479452,2009.7041,1,54,39,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/12/2009,236,0.64657534,2009.6959,1,52,42,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/11/2009,235,0.64383562,2009.6932,1,58,40,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/11/2009,235,0.64383562,2009.6932,1,54,43,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/10/2009,234,0.64109589,2009.6904,1,55,33,13,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/10/2009,234,0.64109589,2009.6904,1,54,43,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/10/2009,234,0.64109589,2009.6904,1,52,38,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,9/3/2009,227,0.62191781,2009.6712,1,50,49,1,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/31/2009,224,0.61369863,2009.663,1,54,41,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/30/2009,223,0.6109589,2009.6603,1,51,42,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/28/2009,221,0.60547945,2009.6548,1,53,45,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/27/2009,220,0.60273973,2009.6521,1,56,35,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/20/2009,213,0.58356164,2009.6329,1,52,37,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/15/2009,208,0.56986301,2009.6192,1,51,40,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/13/2009,206,0.56438356,2009.6137,1,56,40,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/11/2009,204,0.55890411,2009.6082,1,51,37,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/11/2009,204,0.55890411,2009.6082,1,53,40,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/6/2009,199,0.54520548,2009.5945,1,54,42,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,8/3/2009,196,0.5369863,2009.5863,1,55,35,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/31/2009,193,0.52876712,2009.5781,1,56,40,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/27/2009,189,0.51780822,2009.5671,1,50,42,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/27/2009,189,0.51780822,2009.5671,1,56,38,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/24/2009,186,0.50958904,2009.5589,1,58,30,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/24/2009,186,0.50958904,2009.5589,1,54,40,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/22/2009,184,0.50410959,2009.5534,1,53,42,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/22/2009,184,0.50410959,2009.5534,1,54,34,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/22/2009,184,0.50410959,2009.5534,1,54,39,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/21/2009,183,0.50136986,2009.5507,1,54,38,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/19/2009,181,0.49589041,2009.5452,1,53,42,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/17/2009,179,0.49041096,2009.5397,1,52,44,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/17/2009,179,0.49041096,2009.5397,1,55,41,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/15/2009,177,0.48493151,2009.5342,1,59,37,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/10/2009,172,0.47123288,2009.5205,1,58,36,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/9/2009,171,0.46849315,2009.5178,1,57,32,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,7/5/2009,167,0.45753425,2009.5068,1,56,36,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/26/2009,158,0.43287671,2009.4822,1,61,37,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/23/2009,155,0.42465753,2009.474,1,57,33,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/19/2009,151,0.41369863,2009.463,1,56,36,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/18/2009,150,0.4109589,2009.4603,1,65,32,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/18/2009,150,0.4109589,2009.4603,1,57,41,2,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/16/2009,148,0.40547945,2009.4548,1,58,33,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/14/2009,146,0.4,2009.4493,1,58,36,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/12/2009,144,0.39452055,2009.4438,1,63,26,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/12/2009,144,0.39452055,2009.4438,1,56,34,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/10/2009,142,0.3890411,2009.4384,1,61,30,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/5/2009,137,0.37534247,2009.4247,1,62,32,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/2/2009,134,0.36712329,2009.4164,1,58,36,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,6/1/2009,133,0.36438356,2009.4137,1,56,32,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/29/2009,130,0.35616438,2009.4055,1,61,34,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/28/2009,129,0.35342466,2009.4027,1,58,34,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/26/2009,127,0.34794521,2009.3973,1,59,31,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/17/2009,118,0.32328767,2009.3726,1,61,32,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/16/2009,117,0.32054795,2009.3699,1,66,29,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/14/2009,115,0.31506849,2009.3644,1,62,35,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/12/2009,113,0.30958904,2009.3589,1,60,30,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/10/2009,111,0.30410959,2009.3534,1,59,33,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/7/2009,108,0.29589041,2009.3452,1,58,35,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,5/6/2009,107,0.29315068,2009.3425,1,63,26,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/23/2009,94,0.25753425,2009.3068,1,61,30,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/23/2009,94,0.25753425,2009.3068,1,63,33,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/22/2009,93,0.25479452,2009.3041,1,68,23,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/22/2009,93,0.25479452,2009.3041,1,62,29,8,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/21/2009,92,0.25205479,2009.3014,1,58,30,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/21/2009,92,0.25205479,2009.3014,1,69,26,4,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/17/2009,88,0.24109589,2009.2904,1,57,38,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/14/2009,85,0.23287671,2009.2822,1,63,26,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/8/2009,79,0.21643836,2009.2658,1,61,28,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/6/2009,77,0.2109589,2009.2603,1,64,29,7,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/3/2009,74,0.20273973,2009.2521,1,66,30,3,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/1/2009,72,0.19726027,2009.2466,1,66,24,10,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/1/2009,72,0.19726027,2009.2466,1,56,30,14,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,4/1/2009,72,0.19726027,2009.2466,1,61,27,12,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/31/2009,71,0.19452055,2009.2438,1,61,26,13,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/31/2009,71,0.19452055,2009.2438,1,63,26,11,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/31/2009,71,0.19452055,2009.2438,1,58,32,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/27/2009,67,0.18356164,2009.2329,1,64,30,6,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/26/2009,66,0.18082192,2009.2301,1,66,29,5,41319.09094,-4.3149068,32166,-3.1990129,346,351
Obama,3/25/2009,65,0.17808219,2009.2274,1,58,34,9,41319.09094,-4.3149068,32166,-3.1990129,346,351
